Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","566","Nigeria","5513","Production","0231","Hen eggs in shell, fresh","2023","2023","1000 No","16771784","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5313","Laying","0231","Hen eggs in shell, fresh","2023","2023","1000 An","135583","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5413","Yield","0231","Hen eggs in shell, fresh","2024","2024","No/An","120","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5424","Yield/Carcass Weight","0231","Hen eggs in shell, fresh","2024","2024","g/An","4808","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0231","Hen eggs in shell, fresh","2024","2024","t","658008.28","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5513","Production","0231","Hen eggs in shell, fresh","2024","2024","1000 No","16450207","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5313","Laying","0231","Hen eggs in shell, fresh","2024","2024","1000 An","136854","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02131","Horses","2019","2019","An","102319","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02131","Horses","2020","2020","An","102529","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02131","Horses","2021","2021","An","102631","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02131","Horses","2022","2022","An","102758","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02131","Horses","2023","2023","An","103523","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02131","Horses","2024","2024","An","104092","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01499.01","Karite nuts (sheanuts)","2019","2019","ha","397969","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01499.01","Karite nuts (sheanuts)","2019","2019","kg/ha","921.8","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01499.01","Karite nuts (sheanuts)","2019","2019","t","366867.11","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01499.01","Karite nuts (sheanuts)","2020","2020","ha","412907","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01499.01","Karite nuts (sheanuts)","2020","2020","kg/ha","894.1","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01499.01","Karite nuts (sheanuts)","2020","2020","t","369185.72","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01499.01","Karite nuts (sheanuts)","2021","2021","ha","403741","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01499.01","Karite nuts (sheanuts)","2021","2021","kg/ha","894.3","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01499.01","Karite nuts (sheanuts)","2021","2021","t","361053.43","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01499.01","Karite nuts (sheanuts)","2022","2022","ha","404872","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01499.01","Karite nuts (sheanuts)","2022","2022","kg/ha","887.5","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01499.01","Karite nuts (sheanuts)","2022","2022","t","359319.65","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01499.01","Karite nuts (sheanuts)","2023","2023","ha","407173","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01499.01","Karite nuts (sheanuts)","2023","2023","kg/ha","881.1","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01499.01","Karite nuts (sheanuts)","2023","2023","t","358746.96","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01499.01","Karite nuts (sheanuts)","2024","2024","ha","405262","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01499.01","Karite nuts (sheanuts)","2024","2024","kg/ha","884.9","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01499.01","Karite nuts (sheanuts)","2024","2024","t","358609.31","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01922.02","Kenaf, and other textile bast fibres, raw or retted","2019","2019","ha","1013","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01922.02","Kenaf, and other textile bast fibres, raw or retted","2019","2019","kg/ha","1526.7","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01922.02","Kenaf, and other textile bast fibres, raw or retted","2019","2019","t","1546.31","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01922.02","Kenaf, and other textile bast fibres, raw or retted","2020","2020","ha","1011","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01922.02","Kenaf, and other textile bast fibres, raw or retted","2020","2020","kg/ha","1551.6","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01922.02","Kenaf, and other textile bast fibres, raw or retted","2020","2020","t","1568.82","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01922.02","Kenaf, and other textile bast fibres, raw or retted","2021","2021","ha","1006","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01922.02","Kenaf, and other textile bast fibres, raw or retted","2021","2021","kg/ha","1536.8","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01922.02","Kenaf, and other textile bast fibres, raw or retted","2021","2021","t","1546.33","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01922.02","Kenaf, and other textile bast fibres, raw or retted","2022","2022","ha","1011","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01922.02","Kenaf, and other textile bast fibres, raw or retted","2022","2022","kg/ha","1536.6","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01922.02","Kenaf, and other textile bast fibres, raw or retted","2022","2022","t","1553.82","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01922.02","Kenaf, and other textile bast fibres, raw or retted","2023","2023","ha","1012","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01922.02","Kenaf, and other textile bast fibres, raw or retted","2023","2023","kg/ha","1538.1","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01922.02","Kenaf, and other textile bast fibres, raw or retted","2023","2023","t","1556.32","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01922.02","Kenaf, and other textile bast fibres, raw or retted","2024","2024","ha","1013","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01922.02","Kenaf, and other textile bast fibres, raw or retted","2024","2024","kg/ha","1533","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01922.02","Kenaf, and other textile bast fibres, raw or retted","2024","2024","t","1552.16","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01379.02","Kola nuts","2019","2019","ha","243168","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01379.02","Kola nuts","2019","2019","kg/ha","695.8","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01379.02","Kola nuts","2019","2019","t","169203.48","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01379.02","Kola nuts","2020","2020","ha","219892","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01379.02","Kola nuts","2020","2020","kg/ha","775.2","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01379.02","Kola nuts","2020","2020","t","170461.92","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01379.02","Kola nuts","2021","2021","ha","216576","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01379.02","Kola nuts","2021","2021","kg/ha","789.7","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01379.02","Kola nuts","2021","2021","t","171023.59","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01379.02","Kola nuts","2022","2022","ha","248396","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01379.02","Kola nuts","2022","2022","kg/ha","697.9","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01379.02","Kola nuts","2022","2022","t","173354.16","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01379.02","Kola nuts","2023","2023","ha","244014","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01379.02","Kola nuts","2023","2023","kg/ha","723.8","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01379.02","Kola nuts","2023","2023","t","176620.52","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01379.02","Kola nuts","2024","2024","ha","246416","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01379.02","Kola nuts","2024","2024","kg/ha","726.6","E","Estimated value",""
